age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,1,1,1.0,0,0.08173044657118696,1,0,1.0,27,1,0.23071830519695466,1,0.0,0,,1
33,3,1,1.0,0,0.04633494852418088,1,1,1.0,18,5,0.24097980801059252,2,0.3348623853211009,5,0.0,1
34,0,1,0.0,0,0.05216037368625925,0,0,1.0,10,8,0.039059913935782856,1,0.0,0,,0
34,admin.,1,1.0,0,0.050844955101273806,1,0,,7,5,0.18371400198609733,1,0.0,0,,0
42,3,1,1.0,0,0.04510006577092925,1,1,,8,5,0.04534922211188348,1,0.0,0,,0
46,0,0,0.0,0,0.07338156534811613,1,0,1.0,21,7,0.027474346242965905,4,0.0,0,,0
31,7,0,0.0,0,0.04575777506342197,0,0,1.0,5,2,0.18967229394240318,1,0.0,0,,0
39,2,1,0.0,0,0.045583280761332064,1,0,1.0,11,7,0.06256206554121152,2,0.0,0,,0
34,0,0,0.0,0,0.13528677467416544,0,0,1.0,28,8,0.06818934127772261,5,0.0,0,,0
47,1,1,1.0,0,0.09779734500208051,0,0,1.0,6,8,0.24097980801059252,2,0.0,0,,0
42,6,1,1.0,0,0.04946242332317687,1,1,,6,5,0.038728897715988087,2,0.0,0,,0
48,3,0,1.0,0,0.03705990523617133,0,1,1.0,21,11,0.04832836809003641,2,0.0,0,,0
30,7,0,0.0,0,0.04511348840955155,0,0,1.0,21,11,0.045018205892088714,1,0.0,0,,0
38,1,1,1.0,0,0.1477698285929048,1,0,1.0,20,11,0.12644819596160212,2,0.0,0,,0
24,6,1,1.0,0,0.10487107555603281,1,0,1.0,11,5,0.2413108242303873,2,0.0,0,,1
34,1,1,1.0,0,0.044482624394303436,1,0,1.0,19,11,0.034425686858656074,1,0.0,0,,0
46,0,0,0.0,0,0.045086643132306946,0,1,1.0,17,11,0.025157232704402517,1,0.17545871559633028,1,0.0,0
32,admin.,1,1.0,1,0.04422759426047972,1,0,,12,5,0.04998344918901026,3,0.0,0,,0
46,6,1,1.0,0,0.0505228117743386,1,1,1.0,13,5,0.12744124462098644,4,0.0,0,,0
26,7,1,0.0,0,0.05089864565576301,1,0,1.0,9,2,0.04270109235352532,3,0.0,0,,0
42,3,1,1.0,0,0.04446920175568113,1,0,1.0,21,11,0.10724925521350546,6,0.0,0,,0
50,1,1,1.0,0,0.05963678339888055,1,0,1.0,23,7,0.03806686527639854,2,0.0,0,,0
41,3,1,2.0,0,0.04969060817975598,1,0,,16,6,0.027474346242965905,6,0.0,0,,0
34,admin.,0,1.0,0,0.044603428141904135,0,1,1.0,18,11,0.05230056272757365,1,0.19954128440366972,3,0.0,0
32,6,1,1.0,0,0.049851679843223584,1,0,,15,5,0.09599470374048329,2,0.0,0,,0
58,9,0,0.0,0,0.046415484355914687,1,1,1.0,16,7,0.04104601125455147,2,0.0,0,,0
45,1,1,1.0,0,0.046012805197245675,1,0,1.0,6,5,0.034425686858656074,1,0.0,0,,0
28,admin.,0,1.0,0,0.04566381659306586,1,1,1.0,6,2,0.05561072492552135,2,0.0,0,,0
35,1,1,1.0,0,0.04573092978617737,1,1,,14,5,0.06752730883813307,5,0.0,0,,0
39,6,1,1.0,0,0.06377095609454907,1,0,,20,5,0.06885137371731215,2,0.0,0,,0
49,8,1,0.0,0,0.05493885988107542,0,0,1.0,8,11,0.047666335650446874,1,1.0,2,0.0,0
50,0,1,0.0,0,0.04724768795049731,1,0,1.0,4,2,0.031446540880503145,1,0.0,0,,0
37,0,1,0.0,0,0.04766378974778862,0,0,1.0,3,2,0.05991393578285336,1,0.10665137614678899,1,2.0,1
45,3,1,2.0,0,0.07712648152373794,0,0,1.0,6,8,0.04270109235352532,2,0.0,0,,0
30,9,0,1.0,0,0.07029435846498705,0,0,1.0,6,2,0.05494869248593181,1,0.0,0,,0
48,8,1,0.0,0,0.03814713896457766,1,0,,19,5,0.21979476994372724,7,0.0,0,,0
36,0,0,0.0,0,0.06501926148642301,1,0,1.0,8,5,0.025488248924197286,3,0.19610091743119265,1,0.0,0
41,0,0,1.0,0,0.054724097663118615,0,0,1.0,12,6,0.074809665673618,2,0.0,0,,0
55,3,1,1.0,0,0.04961007234802217,0,0,,5,5,0.09367759020191989,1,0.0,0,,0
70,4,1,2.0,0,0.09523362102522114,0,0,1.0,16,3,0.20324395895398875,1,0.0,0,,0
41,0,1,0.0,0,0.048844981946551055,1,0,1.0,5,5,0.2595167163190996,1,0.0,0,,1
47,6,1,1.0,0,0.053744245043690686,0,0,1.0,6,2,0.09301555776233035,6,0.0,0,,0
34,1,0,1.0,0,0.04446920175568113,0,0,1.0,21,8,0.05263157894736842,2,0.0,0,,0
33,0,0,0.0,0,0.04579804297928887,0,0,1.0,8,7,0.05130751406818934,1,0.0,0,,0
58,4,1,1.0,0,0.05120736634407592,1,0,1.0,12,5,0.0638861304203906,2,0.42545871559633025,3,0.0,0
51,0,1,0.0,0,0.04426786217634662,0,0,1.0,25,7,0.06885137371731215,2,0.0,0,,0
45,0,1,0.0,0,0.07036147165809854,1,0,,29,5,0.013240648791790799,15,0.0,0,,0
55,admin.,1,1.0,0,0.04446920175568113,0,0,1.0,23,9,0.05825885468387951,2,0.27408256880733944,3,2.0,0
30,3,0,2.0,0,0.0469523899008067,0,0,,26,6,0.0023171135385633896,1,0.0,0,,0
33,0,0,1.0,0,0.038778002979825775,1,0,,26,5,0.28434293280370737,1,0.0,0,,0
27,6,0,1.0,0,0.04446920175568113,1,0,,7,5,0.12711022840119166,7,0.0,0,,0
59,4,1,1.0,0,0.04875102347619495,1,0,,5,5,0.04601125455147302,3,0.0,0,,0
34,0,0,0.0,0,0.0467644729600945,1,0,1.0,7,5,0.06190003310162198,1,0.338302752293578,1,0.0,0
47,1,1,0.0,0,0.029060012617280306,1,1,,27,5,0.019198940748096655,2,0.0,0,,0
44,3,1,2.0,0,0.04432155273083583,1,0,,9,5,0.0029791459781529296,1,0.0,0,,0
35,admin.,0,1.0,0,0.04446920175568113,1,0,1.0,13,5,0.3538563389606091,1,0.0,0,,1
45,0,1,0.0,0,0.041704138199487255,1,0,1.0,6,5,0.11022840119165839,2,0.0,0,,0
42,3,1,2.0,0,0.05391873934578059,1,1,0.0,31,7,0.027805362462760674,10,0.0,0,,0
38,1,1,1.0,0,0.07038831693534316,0,0,1.0,2,6,0.0539556438265475,1,0.34288990825688076,10,1.0,0
34,1,0,1.0,0,0.057126749976510384,0,0,1.0,29,8,0.030453492221118834,4,0.0,0,,0
35,1,1,1.0,0,0.048858404585173355,1,0,1.0,13,4,0.17643164515061238,3,0.0,0,,0
29,0,0,1.0,0,0.043059824700339595,1,0,,27,5,0.00033101621979476995,3,0.0,0,,0
58,4,1,1.0,0,0.057663655521402395,0,0,1.0,5,8,0.044687189672293945,1,0.0,0,,0
44,3,0,2.0,0,0.05503281835143153,1,0,,30,5,0.18735518040383978,2,0.0,0,,0
45,2,1,0.0,0,0.04446920175568113,1,0,1.0,29,7,0.031777557100297914,3,0.0,0,,0
43,3,1,1.0,0,0.08554247593992027,1,0,,15,5,0.08242303872889771,2,0.0,0,,0
44,6,1,1.0,0,0.12205205299257728,1,0,1.0,1,4,0.17245945051307515,2,0.0,0,,0
30,1,0,1.0,0,0.05507308626729843,0,0,1.0,20,8,0.2290632240979808,3,0.0,0,,0
38,8,1,0.0,0,0.06391860511939437,0,0,,26,5,0.17576961271102284,6,0.0,0,,0
50,1,1,1.0,0,0.06342196749036925,0,0,1.0,6,8,0.042039059913935785,3,0.0,0,,0
21,10,0,1.0,0,0.05361001865746769,0,0,,20,8,0.0006620324395895399,1,0.0,0,,0
38,2,1,0.0,0,0.047529563361565615,1,0,1.0,5,2,0.033432638199271766,1,0.0,0,,0
42,admin.,1,1.0,0,0.04446920175568113,0,0,,19,6,0.1211519364448858,1,0.0,0,,0
45,1,0,0.0,0,0.07248224856042201,0,0,1.0,29,8,0.00827540549486925,14,0.0,0,,0
34,2,1,1.0,0,0.044496047032925735,1,1,1.0,5,5,0.05958291956305859,1,0.1926605504587156,6,0.0,0
48,1,1,1.0,0,0.0471134615642743,0,1,1.0,3,2,0.014233697451175108,2,0.25573394495412843,3,1.0,0
34,6,1,1.0,0,0.04446920175568113,0,1,,2,7,0.06256206554121152,4,0.0,0,,0
32,3,1,1.0,0,0.07003932833116334,1,0,1.0,16,7,0.2333664349553128,2,0.0,0,,1
35,1,1,0.0,0,0.046053073113112575,0,0,1.0,6,8,0.11717974180734857,2,0.0,0,,0
39,2,1,0.0,0,0.07995865827304331,1,0,,20,5,0.08242303872889771,1,0.0,0,,0
36,7,1,0.0,0,0.26500315432007626,1,0,,6,6,0.0638861304203906,3,0.0,0,,0
35,1,1,1.0,0,0.044643696057771035,0,0,1.0,22,8,0.029791459781529295,2,0.0,0,,0
57,6,1,1.0,0,0.044657118696393334,0,1,1.0,22,7,0.14597815292949354,2,0.0,0,,0
28,1,0,1.0,0,0.054791210856230115,1,0,1.0,15,5,0.04932141674942072,1,0.42660550458715596,2,0.0,0
43,admin.,1,,0,0.09124709735439793,0,0,,18,6,0.036080767957629926,1,0.0,0,,0
57,0,1,1.0,0,0.04633494852418088,0,0,1.0,17,8,0.025157232704402517,1,0.0,0,,0
34,6,1,1.0,0,0.04718057475738581,1,0,,15,5,0.10393909301555776,1,0.0,0,,0
36,1,1,0.0,0,0.044549737587414935,1,0,1.0,27,1,0.031777557100297914,1,0.5,1,0.0,0
47,0,1,0.0,0,0.07822713789076657,0,0,,20,6,0.011916583912611719,3,0.0,0,,0
36,0,1,0.0,0,0.11419980939853157,1,0,,2,6,0.016881827209533268,25,0.0,0,,0
33,0,1,0.0,0,0.0726298975852673,0,0,1.0,20,11,0.020854021847070508,1,0.0,0,,0
57,0,1,0.0,0,0.04876444611481725,0,0,1.0,7,8,0.023833167825223437,2,0.0,0,,0
57,0,1,0.0,0,0.0905222748687937,1,0,,16,5,0.022840119165839126,1,0.0,0,,0
34,admin.,1,1.0,0,0.04514033368679615,1,0,,20,5,0.028136378682555446,2,0.0,0,,0
51,9,1,0.0,0,0.04943557804593227,1,0,1.0,19,8,0.03475670307845084,3,0.0,0,,0
54,3,1,2.0,0,0.04202628152642247,0,0,1.0,9,7,0.031115524660708375,1,0.0,0,,0
52,7,0,0.0,0,0.06625414423967464,1,0,,5,6,0.005627275736511089,17,0.0,0,,0
43,2,1,0.0,0,0.2235540462544127,1,0,1.0,18,11,0.15259847732538895,1,0.0,0,,0
58,4,0,2.0,0,0.13265593750419458,0,0,1.0,21,7,0.033763654419066536,3,0.0,0,,0
53,admin.,1,1.0,0,0.047489295445698715,1,0,1.0,20,4,0.09930486593843098,1,0.39105504587155965,1,0.0,0
44,0,1,1.0,0,0.03554314707185138,0,0,1.0,30,7,0.11188348229063225,3,0.0,0,,0
29,0,0,0.0,0,0.04446920175568113,0,0,,16,5,0.003972194637537239,25,0.0,0,,0
27,6,0,1.0,0,0.04519402424128535,1,0,,28,5,0.178417742469381,2,0.0,0,,1
35,3,1,2.0,0,0.045086643132306946,0,0,1.0,8,7,0.11055941741145316,3,0.0,0,,0
40,7,1,1.0,0,0.044496047032925735,0,0,1.0,22,8,0.0638861304203906,5,0.0,0,,0
34,3,1,1.0,0,0.04585173353377807,1,1,,8,5,0.315127441244621,2,0.0,0,,0
38,admin.,0,1.0,0,0.05632139165917236,1,0,1.0,12,5,0.030122476001324065,1,0.3761467889908257,9,1.0,0
32,6,1,1.0,0,0.04520744687990765,1,0,,15,5,0.17941079112876532,9,0.0,0,,0
41,admin.,1,1.0,0,0.1550448987261916,1,1,,30,5,0.039721946375372394,4,0.0,0,,0
25,3,0,1.0,0,0.05672407081784137,1,0,1.0,7,7,0.036080767957629926,4,0.0,0,,0
38,3,1,1.0,0,0.05245567173594985,1,0,1.0,7,5,0.07977490897053956,3,0.0,0,,0
26,1,0,1.0,0,0.044563160226037235,1,0,1.0,22,7,0.06090698444223767,2,0.0,0,,0
37,1,0,0.0,0,0.06676420450732205,0,0,1.0,19,8,0.06454816285998013,5,0.0,0,,0
30,0,1,0.0,0,0.04583831089515577,1,0,1.0,5,4,0.15425355842436278,7,0.4896788990825688,3,1.0,1
36,6,1,1.0,0,0.049006053610018654,0,0,,14,5,0.028467394902350215,1,0.0,0,,0
33,0,1,1.0,0,0.0865089059207259,1,0,,23,5,0.1145316120489904,5,0.0,0,,0
33,admin.,0,0.0,0,0.05104629468060831,1,0,1.0,7,5,0.00893743793445879,1,0.41743119266055045,2,0.0,0
35,0,1,0.0,0,0.08046871854069072,1,0,1.0,9,7,0.050314465408805034,1,0.0,0,,0
24,6,1,0.0,0,0.04446920175568113,1,0,,27,5,0.09764978483945713,1,0.0,0,,0
29,8,1,1.0,0,0.05246909437457215,0,0,1.0,30,1,0.1674942072161536,2,0.0,0,,0
54,3,1,1.0,0,0.0721064146789976,1,0,1.0,25,8,0.0572658060244952,4,0.0,0,,0
27,admin.,1,1.0,0,0.04624099005382478,0,0,1.0,13,10,0.039390930155577625,2,0.0,0,,0
34,0,1,1.0,0,0.04446920175568113,0,0,1.0,2,2,0.0880503144654088,1,0.0,0,,0
39,3,1,2.0,0,0.04963691762526677,1,0,,16,5,0.07315458457464416,4,0.0,0,,0
38,0,1,0.0,0,0.047462450168454115,0,0,1.0,28,1,0.019529956967891428,1,0.0,0,,0
37,0,1,0.0,0,0.04446920175568113,1,0,,3,6,0.0804369414101291,13,0.0,0,,0
26,6,0,1.0,0,0.051341592730298924,1,1,1.0,30,1,0.06686527639854353,5,0.27522935779816515,3,0.0,0
36,2,1,0.0,0,0.06016026630515026,1,0,,6,5,0.05428666004634227,2,0.0,0,,0
35,0,0,0.0,0,0.04542220909786446,1,0,,21,5,0.2754054948692486,12,0.0,0,,0
30,0,0,0.0,0,0.057086482060643484,0,0,1.0,8,8,0.042039059913935785,2,0.0,0,,0
25,1,0,1.0,0,0.0433953906658971,1,1,,3,6,0.028136378682555446,1,0.0,0,,0
34,1,1,1.0,0,0.04446920175568113,1,0,1.0,29,8,0.037073816617014234,4,0.0,0,,0
52,,1,,0,0.06214681682125072,0,0,,12,6,0.01787487586891758,1,0.0,0,,0
39,admin.,1,1.0,0,0.0468718540690729,0,0,,6,9,0.010592519033432638,1,0.0,0,,0
34,0,1,1.0,0,0.05798579884833761,1,0,1.0,21,7,0.07811982787156571,2,0.0,0,,0
34,0,0,1.0,0,0.04446920175568113,0,0,1.0,22,8,0.042370076133730554,4,0.0,0,,0
30,6,1,1.0,0,0.06173071502395941,1,1,1.0,17,7,0.17874875868917578,1,0.0,0,,0
33,6,1,1.0,0,0.05526100320801063,1,1,,8,5,0.08672624958622972,1,0.0,0,,0
30,10,0,1.0,0,0.044522892310170335,0,0,1.0,4,2,0.145316120489904,2,0.0,0,,0
51,3,1,2.0,0,0.04446920175568113,1,0,1.0,10,7,0.10592519033432639,1,0.0,0,,0
36,6,0,1.0,0,0.05006644206118039,1,0,1.0,6,2,0.003641178417742469,10,0.23853211009174313,3,0.0,0
48,3,1,2.0,0,0.06699238936390116,0,0,1.0,28,1,0.08573320092684542,2,0.0,0,,0
37,6,1,1.0,0,0.05161004550274493,1,0,,11,6,0.06454816285998013,1,0.0,0,,0
58,0,1,1.0,0,0.049932215674957384,1,0,1.0,29,7,0.04667328699106256,2,0.0,0,,0
56,0,1,0.0,0,0.053314720607777075,0,1,1.0,2,6,0.017212843429328037,1,0.0,0,,0
34,3,1,1.0,0,0.04974429873424518,1,0,1.0,5,5,0.0023171135385633896,9,0.0,0,,0
33,admin.,1,1.0,0,0.053341565885021675,1,0,1.0,18,11,0.13472360145647136,1,0.19954128440366972,2,1.0,0
26,6,0,1.0,0,0.04446920175568113,0,0,1.0,29,7,0.05329361138695796,23,0.0,0,,0
40,0,0,,0,0.055717372921168844,1,0,,12,5,0.2035749751737835,3,0.0,0,,0
35,6,1,1.0,0,0.0470866162870297,1,0,1.0,17,4,0.06587222773915923,1,0.0,0,,0
45,2,1,1.0,0,0.04538194118199756,1,0,,7,5,0.08275405494869248,1,0.0,0,,0
37,1,0,1.0,0,0.041220923209084444,1,0,1.0,13,8,0.3790135716650116,6,0.0,0,,1
35,0,1,0.0,0,0.04877786875343955,1,0,,9,5,0.06123800066203244,1,0.0,0,,0
43,6,0,1.0,0,0.09014644098736929,1,0,1.0,12,11,0.23270440251572327,2,0.11238532110091744,2,2.0,1
28,3,1,1.0,0,0.044576582864659535,1,0,1.0,15,5,0.06355511420059583,1,0.0,0,,0
32,3,1,1.0,0,0.05438853169756111,1,0,,9,5,0.05527970870572658,1,0.0,0,,0
26,8,0,1.0,0,0.052818082978751964,0,0,1.0,28,1,0.4789804700430321,2,0.0,0,,1
35,6,1,1.0,0,0.046509442826270786,1,0,,2,6,0.1850380668652764,1,0.0,0,,1
35,1,0,1.0,0,0.044496047032925735,0,0,1.0,11,8,0.07778881165177094,4,0.0,0,,0
39,3,1,1.0,0,0.06378437873317137,1,0,0.0,28,7,0.022840119165839126,6,0.0,0,,0
42,3,1,1.0,0,0.06448235594153098,1,0,1.0,6,5,0.06587222773915923,2,0.3841743119266055,2,0.0,0
32,1,0,1.0,0,0.1304009342156481,1,0,1.0,6,5,0.05097649784839457,1,0.1926605504587156,1,2.0,0
30,8,1,1.0,0,0.06071059448866458,0,0,1.0,9,7,0.031777557100297914,4,0.0,0,,0
26,0,0,0.0,0,0.046106763667601774,0,1,1.0,8,7,0.05163853028798411,1,0.0,0,,0
30,10,0,1.0,0,0.04446920175568113,1,0,1.0,19,11,0.21747765640516387,1,0.0,0,,0
32,0,1,0.0,0,0.04530140535026375,1,0,1.0,14,5,0.05362462760675273,1,0.0,0,,0
47,6,1,1.0,0,0.08920685628380827,1,1,1.0,29,7,0.036411784177424696,2,0.0,0,,0
33,1,1,0.0,0,0.27254667722580905,1,0,,29,5,0.01787487586891758,1,0.0,0,,0
57,3,1,2.0,0,0.04477792244399404,1,0,0.0,31,7,0.006951340615690168,8,0.0,0,,0
35,admin.,1,1.0,0,0.04446920175568113,1,0,1.0,7,5,0.038728897715988087,2,0.0,0,,0
53,1,1,0.0,0,0.12597146347028898,0,1,,16,6,0.07348560079443893,4,0.0,0,,0
24,4,0,1.0,0,0.049381887491443066,0,1,,16,5,0.07613373055279708,2,0.0,0,,0
54,0,1,0.0,0,0.04446920175568113,0,1,1.0,10,7,0.027805362462760674,1,0.0,0,,0
31,0,1,0.0,0,0.06249580542543053,1,1,,21,5,0.026812313803376366,1,0.0,0,,0
41,2,1,1.0,0,0.07272385605562341,1,0,1.0,18,11,0.04303210857332009,1,0.0,0,,0
44,,1,1.0,0,0.07559630072079569,0,0,1.0,4,8,0.08176100628930817,3,0.0,0,,0
35,6,0,1.0,0,0.04493899410746165,1,0,1.0,14,5,0.04899040052962595,1,0.0,0,,0
30,0,1,0.0,0,0.056240855827438554,0,0,1.0,13,8,0.06554121151936444,1,0.0963302752293578,5,0.0,0
43,3,0,2.0,0,0.04487188091435014,1,0,,30,5,0.12413108242303873,17,0.0,0,,0
51,2,1,1.0,1,0.016523268144051757,0,1,1.0,28,7,0.039390930155577625,6,0.0,0,,0
60,4,1,1.0,0,0.04566381659306586,0,0,1.0,30,4,0.050314465408805034,2,0.0,0,,0
43,7,1,1.0,0,0.04586515617240037,0,0,,17,6,0.10857332009268454,1,0.0,0,,0
31,0,1,0.0,0,0.06795881934470678,1,0,0.0,14,5,0.028467394902350215,3,0.0,0,,0
56,0,1,2.0,0,0.05483147877209702,1,0,0.0,20,11,0.09500165508109898,1,0.0,0,,0
42,1,1,1.0,0,0.058536127031851924,1,0,0.0,6,2,0.006289308176100629,2,0.0,0,,0
52,2,1,2.0,0,0.05241540382008295,0,0,1.0,21,7,0.039059913935782856,2,0.0,0,,0
40,1,1,1.0,0,0.04446920175568113,1,1,1.0,26,7,0.033432638199271766,2,0.19839449541284404,1,0.0,0
36,6,1,1.0,0,0.08559616649440947,1,0,0.0,11,5,0.37702747434624295,4,0.0,0,,0
40,6,1,2.0,0,0.04491214883021705,0,0,,26,5,0.021847070506454815,3,0.0,0,,0
46,3,1,1.0,0,0.04446920175568113,1,0,1.0,8,5,0.08606421714664018,2,0.0,0,,0
32,admin.,0,1.0,0,0.06660313284385444,0,0,1.0,27,5,0.066203243958954,2,0.0,0,,0
31,9,0,0.0,0,0.04832149904028134,1,0,1.0,19,11,0.05892088712346905,1,0.0,0,,0
41,1,1,1.0,0,0.04446920175568113,1,0,1.0,17,11,0.12644819596160212,2,0.0,0,,0
58,9,1,2.0,0,0.05009328733842499,0,1,,5,6,0.09632571996027806,3,0.0,0,,0
36,6,1,1.0,0,0.047918819881612326,1,0,1.0,12,5,0.027143330023171135,2,0.0,0,,0
52,1,1,1.0,0,0.046053073113112575,0,0,1.0,28,8,0.003972194637537239,20,0.0,0,,0
42,0,1,0.0,0,0.04783828404987853,0,0,1.0,20,8,0.1353856338960609,2,0.0,0,,0
32,0,0,0.0,0,0.06770378921088308,1,1,,29,5,0.1055941741145316,3,0.0,0,,0
62,0,1,0.0,0,0.04446920175568113,0,0,1.0,13,10,0.024495200264812975,3,0.0,0,,0
31,1,0,0.0,0,0.04477792244399404,0,0,1.0,25,8,0.038728897715988087,3,0.0,0,,0
41,3,0,1.0,1,0.039288063247473186,0,1,1.0,20,11,0.15657067196292618,1,0.0,0,,1
34,7,1,0.0,0,0.11826686890108858,0,0,1.0,19,11,0.08639523336643495,1,0.0,0,,0
44,0,0,0.0,0,0.11242802110038791,0,0,1.0,27,10,0.13704071499503476,2,0.0,0,,1
42,3,1,2.0,0,0.13897800029529805,1,0,1.0,28,7,0.12644819596160212,4,0.0,0,,0
37,2,0,1.0,0,0.053247607414665575,0,0,,19,5,0.19529956967891426,2,0.0,0,,0
47,0,1,0.0,0,0.06983798875182884,0,0,1.0,8,7,0.05196954650777888,1,0.0,0,,0
32,8,1,1.0,0,0.07668353444920202,1,1,1.0,5,2,0.1476332340284674,3,0.0,0,,0
46,3,1,1.0,0,0.05143555120065502,1,0,1.0,25,8,0.070506454816286,6,0.0,0,,0
39,1,0,0.0,0,0.060442141716218575,0,0,1.0,8,8,0.04369414101290963,1,0.0,0,,0
28,6,0,1.0,0,0.047542986000187915,1,0,,9,5,0.10526315789473684,1,0.0,0,,0
26,10,0,1.0,0,0.04719399739600811,0,0,1.0,16,11,0.033101621979477,1,0.22591743119266056,1,0.0,0
52,1,1,1.0,0,0.0688715587710232,0,1,1.0,17,11,0.06123800066203244,2,0.12844036697247707,4,0.0,0
42,8,1,1.0,0,0.06177098293982631,0,0,1.0,15,7,0.0814299900695134,4,0.47706422018348627,2,0.0,1
33,1,1,0.0,0,0.044992684661950846,0,0,1.0,19,8,0.039390930155577625,5,0.0,0,,0
73,4,1,2.0,0,0.055153622099032226,0,0,1.0,23,10,0.1400198609731877,1,0.2098623853211009,2,0.0,1
35,admin.,0,1.0,0,0.04523429215715225,0,1,1.0,8,7,0.20787818603111552,2,0.0,0,,0
40,0,1,0.0,0,0.06524744634300211,1,0,1.0,13,4,0.03210857332009268,3,0.0,0,,0
51,1,1,1.0,0,0.046039650474490275,0,0,1.0,24,8,0.1532605097649785,2,0.10206422018348624,4,1.0,1
37,admin.,0,1.0,0,0.04446920175568113,1,0,1.0,16,4,0.21052631578947367,2,0.0,0,,0
39,0,1,0.0,0,0.053744245043690686,1,1,1.0,16,4,0.16981132075471697,1,0.29357798165137616,1,0.0,0
28,3,1,1.0,0,0.04532825062750836,1,0,,13,5,0.05163853028798411,3,0.0,0,,0
49,1,1,0.0,0,0.04446920175568113,1,0,1.0,12,6,0.0572658060244952,3,0.0,0,,0
36,admin.,1,1.0,0,0.05731466691722259,1,0,,21,5,0.06686527639854353,1,0.0,0,,0
45,1,1,1.0,0,0.046053073113112575,1,0,,7,5,0.06752730883813307,2,0.0,0,,0
29,1,0,0.0,0,0.047395336975342615,1,0,1.0,12,4,0.05461767626613704,1,0.0,0,,0
35,0,1,1.0,0,0.054187192118226604,1,0,1.0,14,7,0.09367759020191989,2,0.47706422018348627,1,0.0,1
35,9,1,0.0,0,0.04473765452812714,1,1,1.0,17,7,0.16583912611717974,3,0.0,0,,0
30,3,1,1.0,0,0.044093367874256724,1,0,1.0,18,5,0.09268454154253558,2,0.42660550458715596,1,0.0,0
46,3,1,2.0,0,0.05339525643951088,0,0,1.0,30,1,0.028136378682555446,4,0.2706422018348624,2,0.0,0
25,10,0,0.0,0,0.044536314948792635,0,0,1.0,29,9,0.044356173452499176,1,0.0,0,,0
36,0,1,0.0,0,0.05688514248130898,0,0,1.0,14,12,0.10493214167494207,3,0.21788990825688073,4,2.0,1
42,3,1,2.0,0,0.07828082844525577,1,0,,15,5,0.08540218470705065,4,0.0,0,,0
57,admin.,1,1.0,0,0.09717990362545469,0,0,1.0,13,10,0.018867924528301886,1,0.0,0,,0
42,0,1,0.0,0,0.049851679843223584,1,0,1.0,24,7,0.070506454816286,9,0.0,0,,0
29,0,1,0.0,0,0.052267754795237646,1,1,1.0,14,7,0.06223104932141675,2,0.0,0,,0
36,1,1,0.0,0,0.06228104320747373,0,0,1.0,29,10,0.05627275736511089,2,0.0,0,,0
31,8,1,1.0,0,0.08798539616917894,0,0,,25,6,0.09533267130089375,2,0.0,0,,0
59,1,1,2.0,0,0.08692500771801721,1,0,,29,5,0.07811982787156571,2,0.0,0,,0
50,8,1,1.0,0,0.04489872619159475,0,0,1.0,4,8,0.09202250910294604,2,0.0,0,,0
47,admin.,1,1.0,0,0.04863021972859425,1,1,0.0,14,8,0.04104601125455147,6,0.0,0,,0
46,9,1,2.0,0,0.04446920175568113,0,0,0.0,2,2,0.05196954650777888,1,0.0,0,,0
26,3,0,2.0,0,0.04654971074213769,1,0,1.0,29,1,0.09500165508109898,1,0.2809633027522936,4,0.0,0
31,6,0,1.0,0,0.19729936510919316,1,0,1.0,20,11,0.11651770936775901,1,0.0,0,,0
30,6,1,0.0,0,0.06299244305445564,1,0,,21,5,0.09599470374048329,2,0.0,0,,0
47,3,0,,0,0.07726070790996094,0,0,,18,6,0.13836477987421383,1,0.0,0,,0
23,1,0,0.0,0,0.05962336076025825,1,0,,28,5,0.2654750082754055,1,0.0,0,,1
44,8,0,2.0,0,0.10127380840525631,0,0,,16,6,0.0738166170142337,1,0.0,0,,0
42,7,1,1.0,0,0.1191527630501604,0,0,1.0,17,11,0.18404501820589209,2,0.0,0,,0
32,6,0,1.0,0,0.03907330102951638,1,0,1.0,17,4,0.04336312479311486,1,0.0,0,,0
28,admin.,0,1.0,0,0.06222735265298452,1,0,,3,6,0.11817279046673287,1,0.0,0,,0
57,4,1,2.0,0,0.06625414423967464,1,1,1.0,18,7,0.08010592519033433,1,0.0,0,,0
38,1,1,0.0,0,0.05845559120011812,1,0,1.0,4,2,0.13737173121482954,2,0.0,0,,0
22,10,0,1.0,0,0.07786472664796446,0,0,1.0,8,11,0.14730221780867261,2,0.04472477064220184,10,1.0,1
54,admin.,1,1.0,0,0.056079784163970955,1,0,1.0,17,11,0.022178086726249588,1,0.0,0,,0
32,1,1,0.0,0,0.03033516328639884,1,0,1.0,21,7,0.11684872558755378,3,0.0,0,,0
32,0,1,0.0,0,0.06684474033905585,1,0,1.0,18,11,0.052962595167163194,2,0.20642201834862386,3,0.0,0
59,admin.,1,1.0,0,0.057556274412423995,1,0,,15,5,0.08573320092684542,4,0.0,0,,0
45,1,1,1.0,0,0.07897880565361538,0,0,,18,6,0.04700430321085733,2,0.0,0,,0
53,,1,2.0,0,0.054294573227205004,0,0,1.0,27,10,0.2499172459450513,2,0.0,0,,1
50,admin.,1,1.0,0,0.054791210856230115,0,0,1.0,28,7,0.022509102946044357,2,0.41743119266055045,4,0.0,0
34,1,1,1.0,0,0.042643722903048284,1,1,1.0,12,8,0.042039059913935785,2,0.0,0,,0
